Datetime,SAUXX,TURXX,INDXX,CHNHK,CHNMA ,CHNAN ,CHNBE,CHNCH,CHNFU,CHNGA,CHNGD,CHNGX,CHNGU,CHNHA,CHNHB,CHNHJ,CHNHE,CHNHU,CHNHN,CHNWM,CHNEM,CHNJS,CHNJX,CHNJI,CHNLI,CHNNI,CHNQI,CHNSI,CHNSD,CHNSH,CHNSX,CHNSC,CHNTJ,CHNTI,CHNXI,CHNYU,CHNZH
02/01/2015 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 00:00,0,0,0,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095,0.000267095
03/01/2015 01:00,0,0,0.000502973,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469,0.01014469
03/01/2015 02:00,0,0,0.029991456,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374,0.079789374
03/01/2015 03:00,4.45E-08,0,0.16571026,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504,0.205004504
03/01/2015 04:00,0.008551386,0,0.351375509,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798,0.324725798
03/01/2015 05:00,0.116677502,0.001052213,0.493639596,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654,0.406135654
03/01/2015 06:00,0.324499532,0.05571457,0.586552262,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147,0.445749147
03/01/2015 07:00,0.521136385,0.20356776,0.610840831,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807,0.431434807
03/01/2015 08:00,0.664161495,0.328559315,0.600659514,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675,0.376188675
03/01/2015 09:00,0.747976407,0.436675202,0.544624271,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168,0.273377168
03/01/2015 10:00,0.764921004,0.48376504,0.444670206,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616,0.078293616
03/01/2015 11:00,0.720706518,0.475330306,0.31542365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 12:00,0.619114375,0.435899711,0.11984535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 13:00,0.483956623,0.32301581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 14:00,0.260274198,0.178739934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 15:00,0,0.000276066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/2015 00:00,0,0,0,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771,0.000382771
04/01/2015 01:00,0,0,0.000814842,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164,0.017183164
04/01/2015 02:00,0,0,0.038045594,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193,0.125674193
04/01/2015 03:00,1.65E-08,0,0.186632616,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788,0.300475788
04/01/2015 04:00,0.008259099,0,0.374819703,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787,0.447899787
04/01/2015 05:00,0.114679034,0.000654688,0.519779668,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884,0.55229884
04/01/2015 06:00,0.317585835,0.029051818,0.612008789,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686,0.619950686
